ID,Pred
2026_1126_1429,0.019705652847578133
2026_1126_1430,0.08553227094407755
2026_1126_1431,0.29656148616575523
2026_1126_1433,0.03226534103888256
2026_1126_1434,0.10594794812248039
2026_1126_1435,0.012075924654121668
2026_1126_1436,0.3533214620816817
2026_1126_1437,0.014420469270893289
2026_1126_1438,0.012302779436108083
2026_1126_1439,0.034716493750541144
2026_1126_1440,0.6837737659914191
2026_1126_1441,0.28150580235613687
2026_1126_1442,0.8284000496276511
2026_1126_1443,0.130226420685179
2026_1126_1444,0.39651500488766983
2026_1126_1447,0.5959428412139868
2026_1126_1448,0.040944377046215626
2026_1126_1449,0.03288150972565431
2026_1126_1450,0.13266789166840554
2026_1126_1451,0.29705494834600604
2026_1126_1452,0.02353711003716557
2026_1126_1453,0.24733546601199033
2026_1126_1454,0.3214929998191445
2026_1126_1455,0.0630928625231972
2026_1126_1456,0.20159212214722003
2026_1126_1457,0.20606923556265735
2026_1126_1458,0.013015289809469038
2026_1126_1459,0.3089736727785841
2026_1126_1460,0.1838230183534916
2026_1126_1461,0.07690475384142803
2026_1126_1462,0.04097900726940489
2026_1126_1463,0.08083443473543507
2026_1126_1464,0.32812126248460904
2026_1126_1465,0.14098464968580263
2026_1126_1466,0.5079902821513715
2026_1126_1467,0.19268535053819924
2026_1126_1468,0.4067440086454039
2026_1126_1469,0.21631080526076216
2026_1126_1470,0.2771968252514462
2026_1126_1471,0.10470449148332679
2026_1126_1472,0.16018297628965633
2026_1126_1473,0.5424501835755203
2026_1126_1474,0.2894001223295351
2026_1126_1475,0.7205138013906034
2026_1126_1476,0.6409839172667495
2026_1126_1477,0.6116691048569283
2026_1126_1478,0.5329464567765722
2026_1126_1479,0.533497040086166
2026_1126_1480,0.5222835368339116
2026_1126_1481,0.5403698352210635
2026_1127_1129,0.013416749843402654
2026_1127_1130,0.0342636908805878
2026_1127_1131,0.21459404509358657
2026_1127_1132,0.0935409595039995
2026_1127_1133,0.030300820047110932
2026_1127_1135,0.1847569805470765
2026_1127_1136,0.37439394495931316
2026_1127_1137,0.37187355665868765
2026_1127_1138,0.13787621617759319
2026_1127_1139,0.017198010389406264
2026_1127_1140,0.004294553622003179
2026_1127_1141,0.17639723921354514
2026_1127_1142,0.1045178578987958
2026_1127_1143,0.014476668789243701
2026_1127_1144,0.10991811760741166
2026_1127_1145,0.34688165933665654
2026_1127_1146,0.0925244340775827
2026_1127_1148,0.2428958877284362
2026_1127_1149,0.20545779630277927
2026_1127_1150,0.056323572308417766
2026_1127_1151,0.1955094032485729
2026_1127_1152,0.4807799408134773
2026_1127_1153,0.00667080907344114
2026_1127_1154,0.3142215818241778
2026_1127_1155,0.00642771912164093
2026_1127_1156,0.23078929423558756
2026_1127_1157,0.11479927694689437
2026_1127_1158,0.04939947628805063
2026_1127_1159,0.2358143395286538
2026_1127_1160,0.010950032825534268
2026_1127_1161,0.017081914997716635
2026_1127_1162,0.11163527948489886
2026_1127_1163,0.002603566085176873
2026_1127_1164,0.5595899869169239
2026_1127_1165,0.07024969949697515
2026_1127_1166,0.0159398236695801
2026_1127_1167,0.26937833234585684
2026_1127_1168,0.08965876887978409
2026_1127_1169,0.06808716958194658
2026_1127_1170,0.30392377627137485
2026_1127_1171,0.15534341875234045
2026_1127_1172,0.03254664716622766
2026_1127_1173,0.014292300479838487
2026_1127_1174,0.16026454484589153
2026_1127_1175,0.6432845726014227
2026_1127_1176,0.18111344475507082
2026_1127_1177,0.01642240601690362
2026_1127_1178,0.13669908027632954
2026_1127_1179,0.08330733697250514
2026_1127_1180,0.11129002735048717
2026_1127_1181,0.0020482453775094106
2026_1127_1182,0.03463070973661002
2026_1127_1183,0.38471713331216806
2026_1127_1184,0.24085697949299853
2026_1127_1185,0.23158091111745824
2026_1127_1186,0.1305112407539538
2026_1127_1187,0.07166352902817076
2026_1127_1188,0.19202713855583878
2026_1127_1189,0.1533453317561223
2026_1127_1190,0.09943968177502248
2026_1127_1191,0.14752228408610837
2026_1127_1192,0.43344459855153283
2026_1127_1193,0.15752987248366865
2026_1127_1194,0.04142557218471338
2026_1127_1195,0.19004486538134832
2026_1127_1196,0.0017594817613916396
2026_1127_1197,0.4397826280630154
2026_1127_1198,0.10001389772366209
2026_1127_1199,0.016397521792705635
2026_1127_1200,0.04499754466156671
2026_1127_1201,0.048752873177171044
2026_1127_1202,0.1254048776286763
2026_1127_1203,0.03263504644965421
2026_1127_1204,0.1541460984702932
2026_1127_1205,0.4775782588790119
2026_1127_1206,0.025535504849206442
2026_1127_1207,0.02098801089932922
2026_1127_1208,0.006511799923670522
2026_1127_1209,0.24784181490052146
2026_1127_1210,0.03494794728646839
2026_1127_1211,0.005368301545128425
2026_1127_1212,0.5294373452880088
2026_1127_1213,0.014952588189885185
2026_1127_1214,0.15637359001168397
2026_1127_1217,0.07147993245040626
2026_1127_1218,0.04883485611137659
2026_1127_1219,0.04973946395856095
2026_1127_1220,0.0516194697681434
2026_1127_1221,0.4228649693111575
2026_1127_1222,0.002086415976716138
2026_1127_1223,0.3835627412375664
2026_1127_1224,0.2476302221331416
2026_1127_1225,0.13618231230652986
2026_1127_1226,0.23754260142835593
2026_1127_1227,0.043037098112183605
2026_1127_1228,0.0033065740209511003
2026_1127_1229,0.03082589848968014
2026_1127_1230,0.3204962812440202
2026_1127_1231,0.006933025519679935
2026_1127_1232,0.08157707078645561
2026_1127_1233,0.1680594935953144
2026_1127_1234,0.005630162157520521
2026_1127_1235,0.0023555392563471035
2026_1127_1236,0.16320276036354792
2026_1127_1237,0.3574990165798282
2026_1127_1238,0.5309452414635609
2026_1127_1239,0.22823041295737043
2026_1127_1240,0.08608134163698757
2026_1127_1241,0.09255391789819696
2026_1127_1242,0.003609676495866493
2026_1127_1243,0.017068788671489678
2026_1127_1244,0.07257570529899106
2026_1127_1245,0.06683958217071286
2026_1127_1246,0.005014902282948595
2026_1127_1247,0.0945069504458276
2026_1127_1248,0.324945074496928
2026_1127_1249,0.2872277712047167
2026_1127_1250,0.23232416844410453
2026_1127_1251,0.030035731520384013
2026_1127_1252,0.10742660631230981
2026_1127_1253,0.1709036059146343
2026_1127_1254,0.15145908944445682
2026_1127_1255,0.22691701554915714
2026_1127_1256,0.08883329049623148
2026_1127_1257,0.0059960139956623006
2026_1127_1258,0.052858967059172805
2026_1127_1259,0.32142184650285127
2026_1127_1260,0.09483433205587478
2026_1127_1261,0.014766061406287638
2026_1127_1262,0.30710635262857827
2026_1127_1263,0.4204480298902364
2026_1127_1264,0.28211591113815676
2026_1127_1265,0.12983003395428486
2026_1127_1266,0.01445131294587073
2026_1127_1267,0.1140560301143839
2026_1127_1268,0.014964734688243837
2026_1127_1269,0.13507694273567003
2026_1127_1270,0.048120540031967
2026_1127_1271,0.5637433519724058
2026_1127_1272,0.04911098791759934
2026_1127_1273,0.11821913183343456
2026_1127_1274,0.009283463967908625
2026_1127_1275,0.02919006964593598
2026_1127_1276,0.0013061005813538662
2026_1127_1277,0.0023897596538550543
2026_1127_1278,0.011077766177722968
2026_1127_1279,0.011901907572918724
2026_1127_1280,0.014038601424861435
2026_1127_1281,0.005324449223948576
2026_1127_1282,0.4953336886133847
2026_1127_1283,0.13839303608873427
2026_1127_1284,0.0874342778140096
2026_1127_1285,0.12445227439238733
2026_1127_1286,0.12443336252032391
2026_1127_1287,0.218003328413326
2026_1127_1288,0.45908077203087305
2026_1127_1290,0.8005327921976145
2026_1127_1291,0.153158041293796
2026_1127_1292,0.07843884068048544
2026_1127_1293,0.048303801305210725
2026_1127_1294,0.09910961202002683
2026_1127_1295,0.07120189470622096
2026_1127_1296,0.26634916959461974
2026_1127_1297,0.12512551048148052
2026_1127_1298,0.08610950912425548
2026_1127_1299,0.17723274586189397
2026_1127_1300,0.510760152828877
2026_1127_1301,0.010455388063533012
2026_1127_1303,0.17763194459552048
2026_1127_1304,0.00307239727444404
2026_1127_1305,0.014799390974636818
2026_1127_1306,0.48284003551968163
2026_1127_1307,0.009041198860488745
2026_1127_1308,0.12095294292162793
2026_1127_1309,0.18472679827402108
2026_1127_1310,0.3892225164149567
2026_1127_1311,0.23050926631377974
2026_1127_1312,0.3161485263174393
2026_1127_1313,0.3344497100750165
2026_1127_1314,0.006283423272872851
2026_1127_1315,0.19224611984989784
2026_1127_1316,0.3944711048417749
2026_1127_1317,0.043062132125217645
2026_1127_1318,0.23937780801837757
2026_1127_1319,0.30526131591343686
2026_1127_1320,0.03471031655016442
2026_1127_1321,0.010406730145768223
2026_1127_1322,0.3058600805708988
2026_1127_1323,0.022534441085066657
2026_1127_1324,0.13754851991947148
2026_1127_1325,0.12310481381209072
2026_1127_1326,0.006247564677183774
2026_1127_1328,0.008868970783019162
2026_1127_1329,0.011483846417944603
2026_1127_1330,0.17623716791590552
2026_1127_1331,0.28726947844000394
2026_1127_1332,0.013409670377237675
2026_1127_1333,0.04073014904970604
2026_1127_1334,0.046679699720027786
2026_1127_1335,0.08027406457501321
2026_1127_1336,0.019553911338542486
2026_1127_1337,0.10041425099686652
2026_1127_1338,0.022283474227231783
2026_1127_1339,0.08820495500586949
2026_1127_1340,0.12124842047900555
2026_1127_1341,0.5253221655228932
2026_1127_1342,0.26787210262245326
2026_1127_1343,0.13336898172522474
2026_1127_1344,0.014010675127189079
2026_1127_1345,0.003031850851704516
2026_1127_1346,0.1266016999532894
2026_1127_1347,0.1991044306496289
2026_1127_1348,0.05150800992998592
2026_1127_1349,0.09049243098217129
2026_1127_1350,0.06186832953173773
2026_1127_1351,0.39580283338440453
2026_1127_1352,0.07001075904970781
2026_1127_1353,0.016945542125941255
2026_1127_1354,0.6000357265516705
2026_1127_1355,0.18487718283742252
2026_1127_1356,0.041276930813633705
2026_1127_1357,0.19075303970091934
2026_1127_1358,0.03842300007295434
2026_1127_1359,0.09709011161084215
2026_1127_1360,0.1037106628166867
2026_1127_1361,0.008991286999957616
2026_1127_1362,0.04062739565775228
2026_1127_1363,0.05895323074923112
2026_1127_1364,0.061485001865250286
2026_1127_1365,0.01075361384674262
2026_1127_1367,0.28145082739344146
2026_1127_1368,0.35821614961270826
2026_1127_1369,0.17246500802481082
2026_1127_1370,0.038222034782166465
2026_1127_1371,0.011169261190603375
2026_1127_1372,0.07322158863037016
2026_1127_1373,0.11316943160649594
2026_1127_1374,0.011174262976928482
2026_1127_1375,0.08598288274043135
2026_1127_1376,0.017286380314816673
2026_1127_1377,0.1791181484852108
2026_1127_1378,0.015975007449109853
2026_1127_1379,0.14948985119873665
2026_1127_1380,0.4032303049009542
2026_1127_1381,0.15840110778761737
2026_1127_1382,0.051691562413983594
2026_1127_1384,0.5374101905128776
2026_1127_1385,0.0025522597029588143
2026_1127_1386,0.02343924255330884
2026_1127_1387,0.010310327800204248
2026_1127_1388,0.007337740720395564
2026_1127_1389,0.1413730733222586
2026_1127_1390,0.01200582824900959
2026_1127_1391,0.28167089803816925
2026_1127_1392,0.12325110130019852
2026_1127_1393,0.018224150992996232
2026_1127_1394,0.19734941458173214
2026_1127_1395,0.0076601621465436
2026_1127_1396,0.06825821318502043
2026_1127_1397,0.0038174081859223344
2026_1127_1398,0.15166275387547828
2026_1127_1399,0.3522588550262947
2026_1127_1400,0.006049371694823378
2026_1127_1401,0.006355075163699922
2026_1127_1402,0.12201470927178942
2026_1127_1403,0.00261882529455937
2026_1127_1404,0.21557206491842937
2026_1127_1405,0.0831043690965736
2026_1127_1406,0.08771913147340872
2026_1127_1407,0.07628205603947227
2026_1127_1408,0.05393675963875002
2026_1127_1409,0.024092099751092604
2026_1127_1410,0.14740821344788788
2026_1127_1411,0.41508777090168364
2026_1127_1412,0.04319394892502871
2026_1127_1413,0.08405884949370163
2026_1127_1414,0.04436189395748256
2026_1127_1415,0.14779051828367806
2026_1127_1416,0.0064989465800299176
2026_1127_1417,0.005975037430960868
2026_1127_1418,0.21376929672860825
2026_1127_1419,0.4939293252115689
2026_1127_1420,0.15289607163521934
2026_1127_1421,0.22077180537666094
2026_1127_1422,0.18057107933129185
2026_1127_1423,0.034994742106195575
2026_1127_1424,0.021787046680710197
2026_1127_1425,0.008676178856980141
2026_1127_1426,0.11061746863604253
2026_1127_1427,0.20241578272242639
2026_1127_1428,0.02048806379863447
2026_1127_1429,0.007803623237883499
2026_1127_1430,0.035303412592258464
2026_1127_1431,0.1415942317144665
2026_1127_1433,0.012877025380047685
2026_1127_1434,0.044310913150228164
2026_1127_1435,0.00475980390372889
2026_1127_1436,0.1761203949001363
2026_1127_1437,0.0056921053984042656
2026_1127_1438,0.004849894895145611
2026_1127_1439,0.013876394971051515
2026_1127_1440,0.4582930511229979
2026_1127_1441,0.13291927000235484
2026_1127_1442,0.6538361861192618
2026_1127_1443,0.055339228597505875
2026_1127_1444,0.20450162906493496
2026_1127_1447,0.36591147148617953
2026_1127_1448,0.016429349193180117
2026_1127_1449,0.013127959706247411
2026_1127_1450,0.05646787222198738
2026_1127_1451,0.1418818459627165
2026_1127_1452,0.009342971994414178
2026_1127_1453,0.11392516652281637
2026_1127_1454,0.15639433054332127
2026_1127_1455,0.02567162511148614
2026_1127_1456,0.0899080057135542
2026_1127_1457,0.09219115695931708
2026_1127_1458,0.005133017713734173
2026_1127_1459,0.14889331828522206
2026_1127_1460,0.08098463860313458
2026_1127_1461,0.031567511668150076
2026_1127_1462,0.016443600429363
2026_1127_1463,0.03326403009276018
2026_1127_1464,0.16042352805193344
2026_1127_1465,0.060340086985960155
2026_1127_1466,0.28773262272014455
2026_1127_1467,0.08540782689513741
2026_1127_1468,0.21151331915285904
2026_1127_1469,0.09746784542963112
2026_1127_1470,0.13047168117361782
2026_1127_1471,0.043755454978693875
2026_1127_1472,0.06944456505597574
2026_1127_1473,0.316874005591822
2026_1127_1474,0.13744384272706597
2026_1127_1475,0.5021565098920605
2026_1127_1476,0.41126258045963904
2026_1127_1477,0.38129578427777916
2026_1127_1478,0.308656348699384
2026_1127_1479,0.3091285829674103
2026_1127_1480,0.2996023113947976
2026_1127_1481,0.31506306217140356
2026_1129_1130,0.7229093630629445
2026_1129_1131,0.9525872784300353
2026_1129_1132,0.8835614690736756
2026_1129_1133,0.6967634283034049
2026_1129_1135,0.9433902544507674
2026_1129_1136,0.977780860101849
2026_1129_1137,0.9775455527687196
2026_1129_1138,0.9216298984131883
2026_1129_1139,0.5627006559275646
2026_1129_1140,0.24078875220180962
2026_1129_1141,0.9402959024652943
2026_1129_1142,0.8956444281675645
2026_1129_1143,0.5192677790930693
2026_1129_1144,0.9008018582629828
2026_1129_1145,0.9750342847371769
2026_1129_1146,0.8823162819099654
2026_1129_1148,0.9593351311333254
2026_1129_1149,0.9500370063884399
2026_1129_1150,0.8144326119449851
2026_1129_1151,0.947006816310618
2026_1129_1152,0.9855260582954128
2026_1129_1153,0.330576859206876
2026_1129_1154,0.9711756725741969
2026_1129_1155,0.32236086817814597
2026_1129_1156,0.9566397604552859
2026_1129_1157,0.9050907941615209
2026_1129_1158,0.7925869013542574
2026_1129_1159,0.9577902602337207
2026_1129_1160,0.44876580334037247
2026_1129_1161,0.5610041425373645
2026_1129_1162,0.902348742333311
2026_1129_1163,0.161038352199237
2026_1129_1164,0.989410454297262
2026_1129_1165,0.8474686593677276
2026_1129_1166,0.5436082600778888
2026_1129_1167,0.9644276050894879
2026_1129_1168,0.8786742644342168
2026_1129_1169,0.8430757101765971
2026_1129_1170,0.9697945408076397
2026_1129_1171,0.9311475496456225
2026_1129_1172,0.7121298882832289
2026_1129_1173,0.5160207392840968
2026_1129_1174,0.9334840894785433
2026_1129_1175,0.9925153829049208
2026_1129_1176,0.9420742371745419
2026_1129_1177,0.5511192353894863
2026_1129_1178,0.9209090258013779
2026_1129_1179,0.8698358488815133
2026_1129_1180,0.9020411376064343
2026_1129_1181,0.13113304164568834
2026_1129_1182,0.7251143029180577
2026_1129_1183,0.9787135864402171
2026_1129_1184,0.958899142521325
2026_1129_1185,0.9568241306699325
2026_1129_1186,0.9169262099039711
2026_1129_1187,0.8502204994343576
2026_1129_1188,0.9458769349512559
2026_1129_1189,0.9301595869849649
2026_1129_1190,0.890345775541755
2026_1129_1191,0.9271407554259297
2026_1129_1192,0.9825349283461463
2026_1129_1193,0.9322022442995409
2026_1129_1194,0.7606406323599445
2026_1129_1195,0.9452165087859409
2026_1129_1196,0.11473812586294893
2026_1129_1197,0.9829716303230885
2026_1129_1198,0.8909686347287349
2026_1129_1199,0.5507378068823497
2026_1129_1200,0.7760228295633325
2026_1129_1201,0.7902998936459396
2026_1129_1202,0.9133727993041727
2026_1129_1203,0.7127043226896549
2026_1129_1204,0.9305583524861294
2026_1129_1205,0.9853419149826892
2026_1129_1206,0.6583445251763156
2026_1129_1207,0.6118632949298196
2026_1129_1208,0.3252249050410158
2026_1129_1209,0.960364504690028
2026_1129_1210,0.7269934122720559
2026_1129_1211,0.2841197404648966
2026_1129_1212,0.9880574065689017
2026_1129_1213,0.5274569584669319
2026_1129_1214,0.9316478571791926
2026_1129_1217,0.8498683077900875
2026_1129_1218,0.790592478281424
2026_1129_1219,0.7937707475632582
2026_1129_1220,0.8000947884285654
2026_1129_1221,0.9817777295707084
2026_1129_1222,0.13325558829922676
2026_1129_1223,0.9786116909422253
2026_1129_1224,0.9603212643778409
2026_1129_1225,0.9205889849780262
2026_1129_1226,0.958175318825241
2026_1129_1227,0.7678198687388523
2026_1129_1228,0.19610998462114893
2026_1129_1229,0.7004947084133697
2026_1129_1230,0.9719755079752388
2026_1129_1231,0.3392231560513978
2026_1129_1232,0.8672240258339458
2026_1129_1233,0.9369263100708694
2026_1129_1234,0.2939602122174498
2026_1129_1235,0.14793580007917762
2026_1129_1236,0.934817199190439
2026_1129_1237,0.9761424560783526
2026_1129_1238,0.9881286289320571
2026_1129_1239,0.9560355377935579
2026_1129_1240,0.8738343285941984
2026_1129_1241,0.8823527331769756
2026_1129_1242,0.2103566240968062
2026_1129_1243,0.560811522919576
2026_1129_1244,0.8519481170282036
2026_1129_1245,0.8404341783717357
2026_1129_1246,0.27040474817726506
2026_1129_1247,0.8847230920673468
2026_1129_1248,0.9725246425529798
2026_1129_1249,0.9673544812307755
2026_1129_1250,0.9569961581975293
2026_1129_1251,0.6948457063245694
2026_1129_1252,0.898479481148602
2026_1129_1253,0.9381099107622197
2026_1129_1254,0.9292050029380269
2026_1129_1255,0.9557204191767918
2026_1129_1256,0.8775874158032224
2026_1129_1257,0.3072723344520184
2026_1129_1258,0.8040690986955951
2026_1129_1259,0.9720909554577715
2026_1129_1260,0.8851120871934679
2026_1129_1261,0.5242799089426847
2026_1129_1262,0.9702308493883539
2026_1129_1263,0.9815995684836072
2026_1129_1264,0.9665523423682787
2026_1129_1265,0.9164667785997331
2026_1129_1266,0.5188237341678966
2026_1129_1267,0.904458862356669
2026_1129_1268,0.5276624161915356
2026_1129_1269,0.9198969562573137
2026_1129_1270,0.7880171538056544
2026_1129_1271,0.9895857584694648
2026_1129_1272,0.7915723398479525
2026_1129_1273,0.9079067623397474
2026_1129_1274,0.407949170110598
2026_1129_1275,0.688569844568163
2026_1129_1276,0.08773108825136355
2026_1129_1277,0.14976745987239887
2026_1129_1278,0.45166842052125983
2026_1129_1279,0.4697022912064408
2026_1129_1280,0.5114823239475225
2026_1129_1281,0.28244545089491296
2026_1129_1282,0.9863339186643699
2026_1129_1283,0.9219428735190536
2026_1129_1284,0.8757049549500098
2026_1129_1285,0.9126808482395733
2026_1129_1286,0.9126670144959492
2026_1129_1287,0.9534874299867117
2026_1129_1288,0.9842292206590458
2026_1129_1290,0.9966229549657603
2026_1129_1291,0.9300657681555589
2026_1129_1292,0.8622368237844509
2026_1129_1293,0.7886835168721741
2026_1129_1294,0.8899848769870219
2026_1129_1295,0.8493320534677578
2026_1129_1296,0.9638938757966881
2026_1129_1297,0.9131708563324114
2026_1129_1298,0.8738737906191274
2026_1129_1299,0.9406173464269202
2026_1129_1300,0.9871412808195398
2026_1129_1301,0.4372369003828666
2026_1129_1303,0.940769939253735
2026_1129_1304,0.18475226338386877
2026_1129_1305,0.5248506428945747
2026_1129_1306,0.9856432883692884
2026_1129_1307,0.40151961102887124
2026_1129_1308,0.9100550220386785
2026_1129_1309,0.9433795512760956
2026_1129_1310,0.9791056811782435
2026_1129_1311,0.9565742549215124
2026_1129_1312,0.971424536805465
2026_1129_1313,0.9736508337467353
2026_1129_1314,0.31738980250763454
2026_1129_1315,0.9459491126146226
2026_1129_1316,0.9795515425149648
2026_1129_1317,0.767928182965121
2026_1129_1318,0.9585784494497753
2026_1129_1319,0.9699789683806088
2026_1129_1320,0.725588152512329
2026_1129_1321,0.43607734103198925
2026_1129_1322,0.9700610293319198
2026_1129_1323,0.6289758234272139
2026_1129_1324,0.9214303451404502
2026_1129_1325,0.9116856357229416
2026_1129_1326,0.31614334694297175
2026_1129_1328,0.3968651646210544
2026_1129_1329,0.46070127498606595
2026_1129_1330,0.940233995679709
2026_1129_1331,0.9673609137820391
2026_1129_1332,0.4998662565582834
2026_1129_1333,0.7574114720654744
2026_1129_1334,0.7826373414787596
2026_1129_1335,0.8651937204328136
2026_1129_1336,0.5945751219520058
2026_1129_1337,0.8913991969452323
2026_1129_1338,0.626298409456869
2026_1129_1339,0.8767483388704511
2026_1129_1340,0.9102820028595485
2026_1129_1341,0.9878610071858523
2026_1129_1342,0.9641636469631188
2026_1129_1343,0.9188072258663574
2026_1129_1344,0.5109776898305007
2026_1129_1345,0.1827536137630193
2026_1129_1346,0.9142288358173897
2026_1129_1347,0.9481345077223554
2026_1129_1348,0.7997300105294007
2026_1129_1349,0.8797544241673655
2026_1129_1350,0.829043273930058
2026_1129_1351,0.9796628537832366
2026_1129_1352,0.8469944193535839
2026_1129_1353,0.5589949410436252
2026_1129_1354,0.9910166437339538
2026_1129_1355,0.9434328480691335
2026_1129_1356,0.7599572778366517
2026_1129_1357,0.9454539181337809
2026_1129_1358,0.7460822384561854
2026_1129_1359,0.8877299615565688
2026_1129_1360,0.8948328026251026
2026_1129_1361,0.4001779913390943
2026_1129_1362,0.7569273433516761
2026_1129_1363,0.8216395638528282
2026_1129_1364,0.8281024519826526
2026_1129_1365,0.4442434142091595
2026_1129_1367,0.9664459371934169
2026_1129_1368,0.9762150252204931
2026_1129_1369,0.9387443312200999
2026_1129_1370,0.7450478101192959
2026_1129_1371,0.45372929200738427
2026_1129_1372,0.8531494835585676
2026_1129_1373,0.9036953710947803
2026_1129_1374,0.4538415187676313
2026_1129_1375,0.8736962147936396
2026_1129_1376,0.5639835170243865
2026_1129_1377,0.9413324849345761
2026_1129_1378,0.5441640970417978
2026_1129_1379,0.9281848839626423
2026_1129_1380,0.9802706320262565
2026_1129_1381,0.9326150450473814
2026_1129_1382,0.8003300667564834
2026_1129_1384,0.9884295705646192
2026_1129_1385,0.15836061467656212
2026_1129_1386,0.638328910641196
2026_1129_1387,0.43376616188895295
2026_1129_1388,0.3521468677253566
2026_1129_1389,0.9237068488767833
2026_1129_1390,0.47189446210382474
2026_1129_1391,0.9664811988057788
2026_1129_1392,0.9117946283359477
2026_1129_1393,0.57716068297147
2026_1129_1394,0.947588790346292
2026_1129_1395,0.3620936330750806
2026_1129_1396,0.8434316009021977
2026_1129_1397,0.2198372482200771
2026_1129_1398,0.9293091210376513
2026_1129_1399,0.9756035562226604
2026_1129_1400,0.3091728110463209
2026_1129_1401,0.31986714950407763
2026_1129_1402,0.9108660504696262
2026_1129_1403,0.16183151603581897
2026_1129_1404,0.952848241834195
2026_1129_1405,0.8695342999436876
2026_1129_1406,0.8760924508239254
2026_1129_1407,0.8586078133825927
2026_1129_1408,0.8074066731006836
2026_1129_1409,0.644800085816638
2026_1129_1410,0.9270794398562998
2026_1129_1411,0.9811972798221208
2026_1129_1412,0.7684969424591659
2026_1129_1413,0.8709414777970783
2026_1129_1414,0.7734237163098663
2026_1129_1415,0.9272845962783447
2026_1129_1416,0.3247886200353247
2026_1129_1417,0.3065223878489616
2026_1129_1418,0.9523654687626905
2026_1129_1419,0.9862579831551638
2026_1129_1420,0.9299341868104689
2026_1129_1421,0.9541991378381837
2026_1129_1422,0.9418741198509384
2026_1129_1423,0.7272685259368502
2026_1129_1424,0.6208910542221517
2026_1129_1425,0.3915703172124747
2026_1129_1426,0.9014370143501276
2026_1129_1427,0.9491400350826268
2026_1129_1428,0.6060006588398266
2026_1129_1429,0.3664239350344464
2026_1129_1430,0.729070104842768
2026_1129_1431,0.9238350622577408
2026_1129_1433,0.48959997918235554
2026_1129_1434,0.7732127971505716
2026_1129_1435,0.26017987880773347
2026_1129_1436,0.9401887684555391
2026_1129_1437,0.29624928464656985
2026_1129_1438,0.2638228835181095
2026_1129_1439,0.5085369909964482
2026_1129_1440,0.9841799005159894
2026_1129_1441,0.9185160762820842
2026_1129_1442,0.992851570701722
2026_1129_1443,0.8115938370330585
2026_1129_1444,0.9497577639506354
2026_1129_1447,0.9769764881893644
2026_1129_1448,0.5512255491642724
2026_1129_1449,0.49448714720302994
2026_1129_1450,0.8148420768105384
2026_1129_1451,0.9240012575023607
2026_1129_1452,0.40950786939122297
2026_1129_1453,0.9043468364831934
2026_1129_1454,0.9316578677145055
2026_1129_1455,0.6595707020918878
2026_1129_1456,0.8789990157875281
2026_1129_1457,0.8819028362739958
2026_1129_1458,0.27504566845237516
2026_1129_1459,0.9278709898539333
2026_1129_1460,0.8663078369533367
2026_1129_1461,0.705617529040005
2026_1129_1462,0.5514436108146699
2026_1129_1463,0.7167292529456893
2026_1129_1464,0.9335573731553918
2026_1129_1465,0.8252344918908573
2026_1129_1466,0.9674322254155119
2026_1129_1467,0.8728840746880722
2026_1129_1468,0.9517504447921475
2026_1129_1469,0.8881579521007534
2026_1129_1470,0.9168996481177875
2026_1129_1471,0.7708905214404864
2026_1129_1472,0.8458597881520538
2026_1129_1473,0.9715174806231333
2026_1129_1474,0.9213664188755938
2026_1129_1475,0.9866969535596022
2026_1129_1476,0.9809039944853825
2026_1129_1477,0.9784098591104053
2026_1129_1478,0.9704402240082823
2026_1129_1479,0.9705036142856929
2026_1129_1480,0.9691879127965619
2026_1129_1481,0.9712847081968615
2026_1130_1131,0.8850708618525026
2026_1130_1132,0.7441513097473725
2026_1130_1133,0.46829098328459734
2026_1130_1135,0.8646381692468601
2026_1130_1136,0.944032652265999
2026_1130_1137,0.9434606079004076
2026_1130_1138,0.81843229250701
2026_1130_1139,0.3303042386813643
2026_1130_1140,0.10838939434201778
2026_1130_1141,0.8578875972139478
2026_1130_1142,0.7668841618198167
2026_1130_1143,0.2927987243331917
2026_1130_1144,0.7768194462425033
2026_1130_1145,0.9373815212256373
2026_1130_1146,0.7418508564310214
2026_1130_1148,0.9004232956162238
2026_1130_1149,0.8793489324828672
2026_1130_1150,0.627179194147555
2026_1130_1151,0.8726064796443902
2026_1130_1152,0.9630978950531469
2026_1130_1153,0.15915666039936588
2026_1130_1154,0.9281323726773726
2026_1130_1155,0.15421956542270607
2026_1130_1156,0.8942535237641679
2026_1130_1157,0.7851905998983065
2026_1130_1158,0.5942711250871308
2026_1130_1159,0.8968809173681294
2026_1130_1160,0.23783284633351556
2026_1130_1161,0.3287815979270515
2026_1130_1162,0.7798271462237293
2026_1130_1163,0.06853196246572993
2026_1130_1164,0.9728354679053212
2026_1130_1165,0.6804726116073768
2026_1130_1166,0.31344512913355677
2026_1130_1167,0.9122182512998784
2026_1130_1168,0.7351665833460358
2026_1130_1169,0.6731251985732362
2026_1130_1170,0.9248483960946038
2026_1130_1171,0.8382836625140074
2026_1130_1172,0.4867060725174725
2026_1130_1173,0.2901132082223683
2026_1130_1174,0.8432410458608051
2026_1130_1175,0.9807055251992509
2026_1130_1176,0.8617596599245517
2026_1130_1177,0.3200057667073805
2026_1130_1178,0.8169507099678857
2026_1130_1179,0.7192145722525312
2026_1130_1180,0.7792280216222339
