TeamID,City,State,gender,Latitude,Longitude
3262,Lowell,MA,W,42.6414437,-71.3085329
3263,Bangor,ME,W,44.8016255,-68.7713289
3264,Riverdale,NY,W,40.90056,-73.90639
3265,Poughkeepsie,NY,W,41.7065539,-73.9283672
3266,Milwaukee,WI,W,43.0386475,-87.9090751
3267,Huntington,WV,W,38.4192496,-82.445154
3268,College Park,MD,W,38.980666,-76.9369189
3269,Amherst,MA,W,42.3731948,-72.5198761
3270,Lake Charles,LA,W,30.2305095,-93.2169807
3271,Princess Anne,MD,W,38.2028428,-75.6920008
3272,Memphis,TN,W,35.1460249,-90.0517638
3273,Macon,GA,W,32.8406946,-83.6324022
3274,Coral Gables,FL,W,25.7331105,-80.2585107
3275,Oxford,OH,W,39.5103048,-84.7420519
3276,Ann Arbor,MI,W,42.2813722,-83.7484616
3277,East Lansing,MI,W,42.7320307,-84.4721678
3278,Minneapolis,MN,W,44.9772995,-93.2654692
3279,Oxford,MS,W,34.3663773,-89.5187664
3280,Starkville,MS,W,33.4638745,-88.8152074
3281,Conway,AR,W,35.0891932,-92.4398402
3282,Kansas City,MO,W,39.100105,-94.5781416
3283,Springfield,MO,W,37.2081729,-93.2922715
3284,West Long Branch,NJ,W,40.2903891,-74.0176381
3285,Missoula,MT,W,46.8701049,-113.995267
3286,Bozeman,MT,W,45.6794293,-111.044047
3287,Morehead,KY,W,38.1839705,-83.4326841
3288,Baltimore,MD,W,39.2908816,-76.610759
3290,Greenwood,MS,W,33.5162315,-90.1795281
3291,Emmitsburg,MD,W,39.7045417,-77.3269307
3292,Murfreesboro,TN,W,35.8460396,-86.3921096
3293,Murray,KY,W,36.6105066,-88.3151539
3294,Greeley,CO,W,40.4233142,-104.7091322
3295,Fargo,ND,W,46.877229,-96.789821
3296,DeKalb,IL,W,41.8903447,-88.7713953
3297,Highland Heights,KY,W,39.0330902,-84.4521512
3298,Annapolis,MD,W,38.9786401,-76.492786
3299,Greensboro,NC,W,36.0726355,-79.7919754
3300,Durham,NC,W,35.996653,-78.9018053
3301,Raleigh,NC,W,35.7803977,-78.6390989
3303,Omaha,NE,W,41.2587459,-95.9383758
3304,Lincoln,NE,W,40.8088861,-96.7077751
3305,Reno,NV,W,39.5261206,-119.8126581
3306,Durham,NH,W,43.134564,-70.927048
3307,Albuquerque,NM,W,35.0841034,-106.650985
3308,Las Cruces,NM,W,32.3140354,-106.779807
3309,New Orleans,LA,W,29.9759983,-90.0782127
3310,Niagara Falls,NY,W,43.08436,-79.0614686
3311,Thibodaux,LA,W,29.7957633,-90.822871
3312,Newark,NJ,W,40.735657,-74.1723667
3313,Norfolk,VA,W,36.8493695,-76.2899539
3314,Chapel Hill,NC,W,35.9131542,-79.05578
3315,Grand Forks,ND,W,47.9252104,-97.0306325
3316,Jacksonville,FL,W,30.3321838,-81.655651
3317,Denton,TX,W,33.1838787,-97.1413417
3318,Boston,MA,W,42.3554334,-71.060511
3319,Flagstaff,AZ,W,35.1987522,-111.651822
3320,Cedar Falls,IA,W,42.5361805,-92.447758
3321,Evanston,IL,W,42.0470043,-87.6846053
3322,Natchitoches,LA,W,31.7606732,-93.0860209
3323,Notre Dame,IN,W,41.704567749999995,-86.23822026017265
3324,Rochester,MI,W,43.157285,-77.615214
3325,Athens,OH,W,39.355589,-82.0610404
3326,Columbus,OH,W,39.9622601,-83.0007065
3328,Norman,OK,W,35.2225717,-97.4394816
3329,Stillwater,OK,W,36.1156306,-97.0585717
3330,Norfolk,VA,W,36.8493695,-76.2899539
3331,Tulsa,OK,W,36.1563122,-95.9927516
3332,Eugene,OR,W,44.0505054,-123.0950506
3333,Corvallis,OR,W,44.5645659,-123.2620435
3334,Stockton,CA,W,37.9577016,-121.290779
3335,Philadelphia,PA,W,39.9527237,-75.1635262
3336,University Park,PA,W,34.7406465,-86.6230495
3337,Malibu,CA,W,34.035591,-118.689423
3338,Pittsburgh,PA,W,40.4416941,-79.9900861
3339,Portland,OR,W,45.5202471,-122.674194
3340,Portland,OR,W,45.5202471,-122.674194
3341,Prairie View,TX,W,30.0857916,-95.9907058
3342,Clinton,SC,W,34.4726277,-81.8806562
3343,Princeton,NJ,W,40.3496953,-74.6597376
3344,Providence,RI,W,41.8239891,-71.4128343
3345,West Lafayette,IN,W,40.4258686,-86.9080655
3346,Hamden,CT,W,41.3959302,-72.8968574
3347,Radford,VA,W,37.1343148,-80.5749169
3348,Kingston,RI,W,41.4801166,-71.5227103
3349,Houston,TX,W,29.7589382,-95.3676974
3350,Richmond,VA,W,37.5385087,-77.43428
3351,Lawrenceville,NJ,W,40.30098765,-74.73737283395636
3352,Moon Township,PA,W,40.5061,-80.2082
3353,Piscataway,NJ,W,40.5462553,-74.4660408
3354,Orangeburg,SC,W,33.4918203,-80.8556476
3355,Brookings,SD,W,44.311461,-96.79844
3356,Carbondale,IL,W,37.7274692,-89.216655
3357,Fairfield,CT,W,41.1412078,-73.2637258
3358,Huntsville,TX,W,30.7235263,-95.5507771
3359,Birmingham,AL,W,33.5206824,-86.8024326
3360,San Diego,CA,W,32.7174202,-117.162772
3361,San Diego,CA,W,32.7174202,-117.162772
3362,San Francisco,CA,W,37.7792588,-122.4193286
3363,San Jose,CA,W,37.3361663,-121.890591
3364,Santa Barbara,CA,W,34.4221319,-119.702667
3365,Santa Clara,CA,W,37.3541132,-121.955174
3366,Savannah,GA,W,32.0790074,-81.0921335
3367,Spartanburg,SC,W,34.9498007,-81.9320157
3368,Hammond,LA,W,30.5043583,-90.4611995
3369,Cape Girardeau,MO,W,37.3034933,-89.5230357
3370,Seattle,WA,W,47.6038321,-122.330062
3371,South Orange,NJ,W,40.7474966,-74.2635376
3372,Nacogdoches,TX,W,31.5970503,-94.5927451
3373,Albany,NY,W,42.6511674,-73.754968
3374,Dallas,TX,W,32.7762719,-96.7968559
3375,Mobile,AL,W,30.6913462,-88.0437509
3376,Columbia,SC,W,34.000754,-81.0352313
3377,Vermillion,SD,W,42.7795273,-96.929101
3378,Tampa,FL,W,27.9477595,-82.458444
3379,Hattiesburg,MS,W,31.3271189,-89.2903392
3380,Baton Rouge,LA,W,30.4494155,-91.1869659
3381,Cedar City,UT,W,37.6774238,-113.061827
3382,St. Bonaventure,NY,W,42.08047,-78.47723693578838
3383,Brooklyn Heights,NY,W,40.696084850000005,-73.99502968353846
3384,Loretto,PA,W,40.5029161,-78.6314019
3385,Queens,NY,W,40.7135078,-73.8283132
3386,Philadelphia,PA,W,39.9527237,-75.1635262
3387,St. Louis,MO,W,38.6280278,-90.1910154
3388,Moraga,CA,W,37.834897,-122.12883
3389,Jersey City,NJ,W,40.7215682,-74.047455
3390,Stanford,CA,W,37.4265407,-122.17030545534064
3391,DeLand,FL,W,29.0281051,-81.3034183
3392,Stony Brook,NY,W,40.908482,-73.13254708101044
3393,Syracuse,NY,W,43.0481221,-76.1474244
3394,Corpus Christi,TX,W,27.7635302,-97.4033191
3395,Fort Worth,TX,W,32.753177,-97.3327459
3396,Philadelphia,PA,W,39.9527237,-75.1635262
3397,Knoxville,TN,W,35.9603948,-83.9210261
3398,Nashville,TN,W,36.1622767,-86.7742984
3399,Cookeville,TN,W,36.1623886,-85.4997057
3400,Austin,TX,W,30.2711286,-97.7436995
3401,College Station,TX,W,30.6183939,-96.3455991
3402,San Marcos,TX,W,29.8826436,-97.9405828
3403,Lubbock,TX,W,33.5855677,-101.8470215
3404,Martin,TN,W,36.3432777,-88.8503514
3405,Toledo,OH,W,41.6529143,-83.5378173
3406,Towson,MD,W,39.39645905,-76.61481481790992
3407,Troy,AL,W,31.8087678,-85.969951
3408,New Orleans,LA,W,29.9759983,-90.0782127
3409,Tulsa,OK,W,36.1563122,-95.9927516
3410,Edinburg,TX,W,26.3013982,-98.1624501
3411,Houston,TX,W,29.7589382,-95.3676974
3412,Birmingham,AL,W,33.5206824,-86.8024326
3413,Davis,CA,W,38.5435526,-121.739005
3414,Irvine,CA,W,33.6856969,-117.825981
3415,Riverside,CA,W,33.9824949,-117.374238
3416,Orlando,FL,W,28.5421109,-81.3790304
3417,Los Angeles,CA,W,34.0536909,-118.242766
3418,Lafayette,LA,W,30.2262187,-92.0178202
3419,Monroe,LA,W,32.5025471,-92.116219
3420,Baltimore,MD,W,39.2908816,-76.610759
3421,Asheville,NC,W,35.595363,-82.5508407
3422,Greensboro,NC,W,36.0726355,-79.7919754
3423,Wilmington,NC,W,34.2257282,-77.9447107
3424,Las Vegas,NV,W,36.2533896,-115.2794366262601
3425,Los Angeles,CA,W,34.0536909,-118.242766
3426,Arlington,TX,W,32.7355816,-97.1071186
3427,San Antonio,TX,W,29.4246002,-98.4951405
3428,Salt Lake City,UT,W,40.7596198,-111.886797
3429,Logan,UT,W,41.7313063,-111.834914
3430,Orem,UT,W,40.2981599,-111.6944313
3431,El Paso,TX,W,31.7601164,-106.4870404
3433,Richmond,VA,W,37.5385087,-77.43428
3434,Valparaiso,IN,W,41.4672552,-87.0604487
3435,Nashville,TN,W,36.1622767,-86.7742984
3436,Burlington,VT,W,44.4761601,-73.212906
3437,Villanova,PA,W,40.0373323,-75.3490769
3438,Charlottesville,VA,W,38.029306,-78.4766781
3439,Blacksburg,VA,W,37.2296566,-80.4136767
3441,Cullowhee,NC,W,35.3137739,-83.1765814
3442,Macomb,IL,W,40.4588934,-90.6713939
3443,Bowling Green,KY,W,36.9903199,-86.4436018
3444,Kalamazoo,MI,W,42.291707,-85.5872286
3447,Staten Island,NY,W,40.5724274,-74.1452000613098
3448,Winston-Salem,NC,W,36.0998131,-80.2440518
3449,Seattle,WA,W,47.6038321,-122.330062
3450,Pullman,WA,W,46.7304268,-117.173895
3451,Ogden,UT,W,41.2230048,-111.9738429
3452,Morgantown,WV,W,39.6296809,-79.9559437
3453,Green Bay,WI,W,44.5126379,-88.0125794
3454,Milwaukee,WI,W,43.0386475,-87.9090751
3455,Wichita,KS,W,37.6922361,-97.3375448
3456,Williamsburg,VA,W,37.2708788,-76.7074042
3457,Rock Hill,SC,W,34.9248667,-81.0250784
3458,Madison,WI,W,43.074761,-89.3837613
3459,Spartanburg,SC,W,34.9498007,-81.9320157
3460,Dayton,OH,W,39.7589478,-84.1916069
3461,Laramie,WY,W,41.3116442,-105.5917876
3462,Cincinnati,OH,W,39.1014537,-84.5124602
3463,New Haven,CT,W,41.3082138,-72.9250518
3464,Youngstown,OH,W,41.1035786,-80.6520161
3465,Riverside,CA,W,33.9824949,-117.374238
3466,Florence,AL,W,34.79981,-87.677251
3467,North Andover,MA,W,42.7029687,-71.1309117
3468,Louisville,KY,W,38.2542376,-85.759407
3469,Saint George,UT,W,37.104153,-113.584131
3470,Stephenville,TX,W,32.2191836,-98.2130634
3471,La Jolla,CA,W,32.8401623,-117.2740777
3472,St. Paul,MN,W,44.9497487,-93.0931028
3473,St. Charles,MO,W,38.7877791,-90.6747372
3474,Charlotte,NC,W,35.2272086,-80.8430827
3475,Evansville,IN,W,37.970495,-87.5715641
3476,Easton,MA,W,42.0245442,-71.1286594
3477,Commerce,TX,W,33.2436492,-95.9026927
3478,Syracuse,NY,W,43.0481221,-76.1474244
3479,Erie,PA,W,42.1294712,-80.0852695
3480,Carrollton,GA,W,33.5801103,-85.0766113
3128,Birmingham,AL,W,33.5206824,-86.8024326
3289,Atlanta,GA,W,33.7489924,-84.3902644
3445,Winston-Salem,NC,W,36.0998131,-80.2440518
1109,San Diego,CA,M,32.7174202,-117.162772
1118,Savannah,GA,M,32.0790074,-81.0921335
1121,Augusta,GA,M,33.4709714,-81.9748429
1128,Birmingham,AL,M,33.5206824,-86.8024326
1134,Brooklyn,NY,M,40.6526006,-73.9497211
1215,Abilene,TX,M,32.44645,-99.7475905
1289,Atlanta,GA,M,33.7489924,-84.3902644
1302,Chicago,IL,M,41.8755616,-87.6244212
1327,Oklahoma City,OK,M,35.4729886,-97.5170536
1432,Utica,NY,M,43.1009031,-75.2326641
1446,Canyon,TX,M,34.9799429,-101.919197
